id,cpu_request,mem_request,inter_arrival_us,life_time_us
instance_17012,48.0,240.0,11000000,121000000
instance_16992,48.0,240.0,1000000,123000000
instance_17030,48.0,240.0,0,123000000
instance_17010,48.0,240.0,1000000,137000000
instance_17026,48.0,240.0,1000000,133000000
instance_17154,64.0,320.0,83000000,7123000000
instance_17155,96.0,480.0,0,7769000000
instance_17156,48.0,240.0,0,32071000000
instance_17136,64.0,320.0,11000000,123000000
instance_17137,64.0,320.0,2000000,124000000
instance_17158,48.0,240.0,18000000,53161000000
instance_16998,48.0,240.0,2000000,20000000
instance_17015,48.0,240.0,1000000,19000000
instance_17018,48.0,240.0,0,19000000
instance_17037,48.0,240.0,0,19000000
instance_17007,48.0,240.0,10000000,9000000
instance_17006,48.0,240.0,1000000,8000000
instance_17024,48.0,240.0,5000000,3000000
instance_17159,64.0,320.0,18000000,61346000000
instance_17164,48.0,200.0,73000000,5908000000
instance_17133,64.0,320.0,4000000,121000000
instance_17163,48.0,200.0,125000000,586077000000
instance_17140,64.0,320.0,4000000,135000000
instance_17165,8.0,40.0,75000000,1347000000
instance_17166,8.0,40.0,0,1297000000
instance_17167,8.0,40.0,0,1375000000
instance_17168,8.0,40.0,0,3056000000
instance_17169,8.0,40.0,0,3056000000
instance_17171,8.0,40.0,20000000,1271000000
instance_17175,8.0,16.0,21000000,1694000000
instance_17176,48.0,240.0,0,67088000000
instance_17134,64.0,320.0,29000000,133000000
instance_17178,48.0,240.0,90000000,5676000000
instance_17135,64.0,320.0,42000000,132000000
instance_17179,48.0,240.0,9000000,5038000000
instance_17138,64.0,320.0,17000000,120000000
instance_17132,64.0,320.0,129000000,14000000
instance_17143,64.0,320.0,2000000,14000000
instance_17184,96.0,480.0,136000000,6925000000
instance_17185,48.0,240.0,89000000,5279000000
instance_17190,48.0,240.0,26000000,158791000000
instance_17189,64.0,320.0,3000000,6565000000
instance_17192,48.0,240.0,147000000,580927000000
instance_17194,64.0,320.0,24000000,8020000000
instance_17195,8.0,40.0,287000000,1982000000
instance_17201,64.0,320.0,300000000,1191000000
instance_17202,64.0,320.0,135000000,10096000000
instance_17203,8.0,16.0,9000000,709000000
instance_17209,12.0,120.0,1000000,709000000
instance_17210,12.0,120.0,0,709000000
instance_17213,12.0,120.0,0,709000000
instance_17216,12.0,120.0,0,715000000
instance_17204,8.0,16.0,1000000,708000000
instance_17205,8.0,16.0,0,708000000
instance_17206,8.0,40.0,0,707000000
instance_17211,12.0,120.0,0,708000000
instance_17212,12.0,120.0,0,708000000
instance_17214,8.0,32.0,0,709000000
instance_17215,8.0,16.0,0,709000000
instance_17217,8.0,16.0,0,20190000000
instance_17223,12.0,120.0,1000000,709000000
instance_17226,12.0,120.0,0,750000000
instance_17225,12.0,120.0,1000000,709000000
instance_17229,8.0,40.0,1000000,703000000
instance_17230,8.0,16.0,0,709000000
instance_17231,8.0,40.0,0,10058000000
instance_17235,8.0,40.0,1000000,703000000
instance_17237,48.0,240.0,50000000,4316000000
instance_17238,64.0,320.0,5000000,53036000000
instance_17240,64.0,320.0,63000000,7203000000
instance_17241,64.0,320.0,505000000,79188000000
instance_17243,192.0,960.0,350000000,124000000
instance_17244,8.0,16.0,369000000,541198000000
instance_17246,8.0,16.0,1000000,16704000000
instance_17245,12.0,120.0,1000000,1976000000
instance_17250,8.0,40.0,1000000,16599000000
instance_17251,8.0,40.0,461000000,8907000000
instance_17252,64.0,320.0,1000000,142435000000
instance_17253,96.0,480.0,473000000,40159000000
instance_17254,64.0,320.0,0,5041000000
instance_17255,8.0,40.0,321000000,15437000000
instance_17257,8.0,16.0,161000000,2709000000
instance_17258,12.0,120.0,0,3974000000
instance_17259,12.0,120.0,0,3980000000
instance_17260,8.0,40.0,0,15157000000
instance_17261,8.0,40.0,0,255400000000
instance_17266,8.0,32.0,2000000,15347000000
instance_17272,48.0,240.0,237000000,37137000000
instance_17273,48.0,240.0,0,37124000000
instance_17275,48.0,240.0,0,86482000000
instance_17269,48.0,200.0,1000000,944000000
instance_17270,48.0,200.0,0,944000000
instance_17271,96.0,480.0,0,8978000000
instance_17274,96.0,480.0,0,64234000000
instance_17280,48.0,240.0,0,47347000000
instance_17281,48.0,240.0,0,61133000000
instance_17279,64.0,320.0,1000000,5490000000
instance_17282,48.0,240.0,0,252810000000
instance_17285,64.0,320.0,1000000,4280000000
instance_17286,64.0,320.0,0,4279000000
instance_17287,64.0,320.0,0,4280000000
instance_17288,96.0,600.0,0,8530000000
instance_17289,64.0,320.0,0,89513000000
instance_17290,64.0,320.0,0,4279000000
instance_17291,64.0,320.0,0,4279000000
instance_17292,64.0,320.0,0,4279000000
instance_17293,64.0,320.0,0,7066000000
instance_17294,96.0,480.0,0,16118000000
instance_17295,64.0,320.0,0,7066000000
instance_17297,8.0,40.0,133000000,6000000
instance_17298,48.0,240.0,232000000,45609000000
instance_17299,64.0,320.0,9000000,3906000000
instance_17300,64.0,320.0,0,3906000000
instance_17301,64.0,320.0,0,3906000000
instance_17303,64.0,320.0,165000000,6278000000
instance_17305,48.0,240.0,87000000,28178000000
instance_17306,48.0,240.0,0,7429000000
instance_17307,48.0,240.0,0,47515000000
instance_17308,96.0,480.0,31000000,13680000000
instance_17309,96.0,480.0,61000000,63654000000
instance_17311,64.0,320.0,31000000,6102000000
instance_17312,64.0,320.0,29000000,22881000000
instance_17313,64.0,320.0,0,837969000000
instance_17315,96.0,480.0,34000000,10647000000
instance_17317,96.0,480.0,115000000,7941000000
instance_17318,48.0,200.0,17000000,87620000000
instance_17320,48.0,240.0,14000000,7623000000
instance_17322,48.0,240.0,60000000,97712000000
instance_17323,64.0,320.0,90000000,60848000000
instance_17324,64.0,320.0,92000000,3080000000
instance_17325,64.0,320.0,1000000,66771000000
instance_17326,48.0,240.0,0,232082000000
instance_17327,12.0,120.0,18000000,2531000000
instance_17328,8.0,40.0,3000000,13329000000
instance_17329,8.0,40.0,9000000,579000000
instance_17330,96.0,480.0,0,15472000000
instance_17331,8.0,40.0,0,25169000000
instance_17333,8.0,40.0,15000000,13289000000
instance_17335,8.0,32.0,12000000,514000000
instance_17336,8.0,32.0,0,516000000
instance_17337,64.0,320.0,2000000,3020000000
instance_17338,48.0,240.0,0,15480000000
instance_17339,8.0,32.0,12000000,506000000
instance_17340,8.0,40.0,60000000,6000000
instance_17341,64.0,320.0,5000000,6377000000
instance_17342,8.0,40.0,0,7537000000
instance_17344,48.0,240.0,76000000,7317000000
instance_17346,64.0,320.0,64000000,125259000000
instance_17349,64.0,320.0,22000000,369813000000
instance_17350,64.0,320.0,89000000,28849000000
instance_17352,96.0,600.0,60000000,22407000000
instance_17351,64.0,320.0,1000000,5417000000
instance_17353,64.0,320.0,33000000,37974000000
instance_17354,64.0,320.0,267000000,147057000000
instance_17355,48.0,240.0,58000000,6251000000
instance_17356,48.0,240.0,1000000,90781000000
instance_17357,48.0,240.0,0,573413000000
instance_17359,64.0,320.0,61000000,4577000000
instance_17363,48.0,240.0,270000000,139743000000
instance_17367,64.0,320.0,18000000,4615000000
instance_17368,64.0,320.0,0,4888000000
instance_17369,64.0,320.0,0,20700000000
instance_17366,64.0,320.0,1000000,2996000000
instance_17370,64.0,320.0,0,52053000000
instance_17372,96.0,480.0,99000000,52749000000
instance_17374,48.0,240.0,4000000,5298000000
instance_17376,96.0,480.0,22000000,4733000000
instance_17377,96.0,480.0,0,4743000000
instance_17378,96.0,480.0,0,6503000000
instance_17379,96.0,480.0,0,146711000000
instance_17380,96.0,480.0,12000000,1651000000
instance_17381,96.0,480.0,0,2478000000
instance_17382,96.0,480.0,0,3737000000
instance_17383,96.0,480.0,0,8668000000
instance_17384,96.0,480.0,0,8975000000
instance_17387,64.0,320.0,84000000,6472000000
instance_17388,48.0,240.0,0,18521000000
instance_17389,64.0,320.0,8000000,6464000000
instance_17391,64.0,320.0,0,65385000000
instance_17390,48.0,240.0,1000000,43397000000
instance_17392,48.0,240.0,59000000,4043000000
instance_17393,64.0,320.0,0,6404000000
instance_17395,48.0,240.0,56000000,14326000000
instance_17396,96.0,480.0,59000000,2607000000
instance_17398,64.0,320.0,27000000,1094000000
instance_17399,48.0,240.0,0,5011000000
instance_17401,48.0,240.0,29000000,4137000000
instance_17402,64.0,320.0,5000000,4243000000
instance_17403,64.0,320.0,0,13168000000
instance_17404,48.0,240.0,0,61154000000
instance_17405,48.0,240.0,0,7691000000
instance_17406,48.0,240.0,43000000,107953000000
instance_17407,64.0,320.0,25000000,715000000
instance_17408,96.0,480.0,141000000,8588000000
instance_17409,96.0,480.0,0,8736000000
instance_17410,96.0,480.0,1000000,8894000000
instance_17411,96.0,480.0,0,7854000000
instance_17413,96.0,480.0,0,22077000000
instance_17412,96.0,480.0,1000000,8675000000
instance_17414,96.0,480.0,4000000,8114000000
instance_17415,96.0,480.0,0,8841000000
instance_17416,96.0,480.0,0,8692000000
instance_17417,96.0,480.0,0,8248000000
instance_17418,96.0,480.0,73000000,4738000000
instance_17419,96.0,480.0,0,7026000000
instance_17422,96.0,480.0,0,718282000000
instance_17420,96.0,480.0,1000000,131952000000
instance_17421,96.0,480.0,0,12918000000
instance_17423,96.0,480.0,20000000,6868000000
instance_17425,96.0,480.0,6000000,8361000000
instance_17426,96.0,480.0,0,8497000000
instance_17428,8.0,16.0,19000000,708980000000
instance_17430,12.0,120.0,1000000,2010000000
instance_17432,96.0,480.0,4000000,12879000000
instance_17433,96.0,480.0,0,17874000000
instance_17434,96.0,480.0,40000000,4103000000
instance_17435,96.0,480.0,0,4033000000
instance_17436,96.0,480.0,0,4109000000
instance_17437,96.0,480.0,0,5123000000
instance_17438,96.0,480.0,0,5952000000
instance_17439,96.0,480.0,16000000,7961000000
instance_17440,96.0,480.0,20000000,8641000000
instance_17441,64.0,320.0,33000000,47175000000
instance_17442,48.0,240.0,2000000,495000000
instance_17443,48.0,240.0,0,611000000
instance_17444,96.0,480.0,4000000,4083000000
instance_17445,48.0,240.0,25000000,602000000
instance_17446,64.0,320.0,4000000,1223000000
instance_17447,64.0,320.0,0,5523000000
instance_17448,48.0,240.0,1000000,60469000000
instance_17449,64.0,320.0,22000000,950000000
instance_17451,8.0,40.0,191000000,764000000
instance_17452,8.0,40.0,0,764000000
instance_17453,8.0,40.0,0,764000000
instance_17454,8.0,40.0,0,764000000
instance_17455,8.0,40.0,0,764000000
instance_17456,8.0,40.0,0,764000000
instance_17457,8.0,40.0,0,764000000
instance_17458,8.0,40.0,0,764000000
instance_17459,8.0,40.0,0,764000000
instance_17460,8.0,40.0,0,764000000
instance_17461,8.0,40.0,0,764000000
instance_17462,8.0,40.0,0,764000000
instance_17463,8.0,40.0,0,776000000
instance_17464,8.0,40.0,0,3533000000
instance_17465,48.0,240.0,21000000,3398000000
instance_17466,48.0,240.0,0,18062000000
instance_17467,48.0,240.0,0,45129000000
instance_17468,192.0,960.0,3000000,199609000000
instance_17469,96.0,480.0,10000000,462345000000
instance_17470,96.0,480.0,15000000,854000000
instance_17471,96.0,480.0,0,461869000000
instance_17472,96.0,480.0,26000000,8046000000
instance_17473,96.0,480.0,19000000,625000000
instance_17475,96.0,480.0,20000000,11002000000
instance_17481,96.0,480.0,108000000,83768000000
instance_17482,96.0,480.0,14000000,7778000000
instance_17483,96.0,480.0,17000000,125000000
instance_17515,96.0,480.0,70000000,126000000
instance_17489,64.0,320.0,25000000,96042000000
instance_17486,96.0,480.0,60000000,635295000000
instance_17490,96.0,480.0,4000000,8894000000
instance_17487,96.0,480.0,11000000,130000000
instance_17491,64.0,320.0,1000000,359000000
instance_17488,96.0,480.0,14000000,128000000
instance_17492,96.0,480.0,13000000,629000000
instance_17493,96.0,480.0,11000000,789000000
instance_17494,96.0,480.0,9000000,617000000
instance_17495,48.0,400.0,5000000,86249000000
instance_17480,96.0,480.0,6000000,126000000
instance_17496,64.0,320.0,40000000,431000000
instance_17478,96.0,480.0,80000000,120000000
instance_17474,96.0,480.0,44000000,124000000
instance_17500,48.0,200.0,17000000,85172000000
instance_17501,96.0,480.0,52000000,249681000000
instance_17503,96.0,480.0,5000000,17234000000
instance_17502,64.0,320.0,1000000,15000000
instance_17504,48.0,240.0,0,233000000
instance_17505,64.0,320.0,1000000,82770000000
instance_17506,48.0,240.0,0,640871000000
instance_17507,64.0,320.0,5000000,24832000000
instance_17479,96.0,480.0,9000000,128000000
instance_17509,96.0,480.0,39000000,6472000000
instance_17510,96.0,480.0,2000000,445000000
instance_17511,96.0,480.0,13000000,2964000000
instance_17512,8.0,40.0,7000000,5745000000
instance_17513,96.0,480.0,10000000,210565000000
instance_17514,64.0,320.0,45000000,16185000000
instance_17516,96.0,480.0,47000000,8284000000
instance_17517,96.0,480.0,0,13098000000
instance_17520,96.0,480.0,113000000,56992000000
instance_17526,96.0,480.0,26000000,25295000000
instance_17522,12.0,120.0,19000000,1982000000
instance_17523,64.0,320.0,53000000,2325000000
instance_17524,64.0,320.0,0,4749000000
instance_17527,48.0,240.0,114000000,945000000
instance_17530,96.0,480.0,1000000,378883000000
instance_17528,96.0,480.0,17000000,17046000000
instance_17532,8.0,40.0,225000000,1355000000
instance_17533,8.0,40.0,0,2759000000
instance_17534,8.0,40.0,0,3612000000
instance_17535,8.0,40.0,0,3612000000
instance_17536,8.0,40.0,0,3612000000
instance_17537,64.0,320.0,0,4101000000
instance_17539,8.0,40.0,0,1349000000
instance_17541,64.0,320.0,0,122000000
instance_17543,64.0,320.0,0,2092000000
instance_17545,64.0,320.0,0,2301000000
instance_17546,8.0,40.0,0,3612000000
instance_17547,8.0,40.0,0,3612000000
instance_17548,8.0,40.0,0,3612000000
instance_17549,8.0,40.0,0,3612000000
instance_17550,8.0,40.0,0,3612000000
instance_17551,8.0,40.0,0,3612000000
instance_17552,8.0,40.0,0,3612000000
instance_17553,8.0,40.0,0,3612000000
instance_17554,8.0,40.0,0,3612000000
instance_17555,8.0,40.0,0,3612000000
instance_17556,8.0,40.0,0,3612000000
instance_17557,8.0,40.0,0,3612000000
instance_17568,64.0,320.0,0,3630000000
instance_17569,64.0,320.0,0,3630000000
instance_17570,64.0,320.0,0,3630000000
instance_17571,64.0,320.0,0,3630000000
instance_17572,64.0,320.0,0,121000000
instance_17574,64.0,320.0,0,4101000000
instance_17575,8.0,40.0,0,853531000000
instance_17576,8.0,40.0,0,1336000000
instance_17577,8.0,40.0,0,1336000000
instance_17578,8.0,40.0,0,2744000000
instance_17579,64.0,320.0,0,4101000000
instance_17589,64.0,320.0,0,121000000
instance_17634,64.0,320.0,0,41705000000
instance_17580,96.0,480.0,12000000,5845000000
instance_17573,64.0,320.0,112000000,3977000000
instance_17566,64.0,320.0,1000000,120000000
instance_17585,64.0,320.0,0,120000000
instance_17587,64.0,320.0,0,120000000
instance_17586,64.0,320.0,1000000,120000000
instance_17583,48.0,200.0,2000000,950000000
instance_17561,64.0,320.0,10000000,123000000
instance_17582,96.0,480.0,83000000,608000000
instance_17542,64.0,320.0,30000000,120000000
instance_17540,64.0,320.0,129000000,1534000000
instance_17588,64.0,320.0,0,1522000000
instance_17544,64.0,320.0,12000000,1826000000
instance_17567,64.0,320.0,5000000,134000000
instance_17633,64.0,320.0,127000000,134000000
instance_17637,64.0,320.0,133000000,126000000
instance_17590,48.0,240.0,53000000,571000000
instance_17591,96.0,480.0,47000000,13414000000
instance_17565,64.0,320.0,65000000,136000000
instance_17592,12.0,120.0,182000000,2004000000
instance_17594,8.0,40.0,1000000,1754000000
instance_17595,8.0,40.0,1000000,2606000000
instance_17597,48.0,200.0,73000000,196000000
instance_17564,64.0,320.0,3000000,131000000
instance_17562,64.0,320.0,4000000,129000000
instance_17563,64.0,320.0,138000000,123000000
instance_17598,96.0,480.0,40000000,8835000000
instance_17599,96.0,480.0,0,9831000000
instance_17600,48.0,240.0,0,14402000000
instance_17601,96.0,480.0,0,14756000000
instance_17602,48.0,240.0,0,28347000000
instance_17603,96.0,480.0,0,131865000000
instance_17609,96.0,480.0,0,24784000000
instance_17613,96.0,480.0,0,35657000000
instance_17606,64.0,320.0,1000000,2836000000
instance_17607,64.0,320.0,0,9886000000
instance_17608,64.0,320.0,0,16569000000
instance_17614,48.0,240.0,0,56333000000
instance_17615,64.0,320.0,0,455403000000
instance_17617,64.0,320.0,0,2365000000
instance_17618,96.0,480.0,0,15235000000
instance_17619,64.0,320.0,0,23609000000
instance_17621,64.0,320.0,38000000,2327000000
instance_17622,64.0,320.0,0,2327000000
instance_17560,64.0,320.0,25000000,121000000
instance_17624,96.0,480.0,25000000,15122000000
instance_17625,48.0,240.0,125000000,7923000000
instance_17626,48.0,240.0,1000000,95500000000
instance_17627,48.0,240.0,26000000,9611000000
instance_17628,64.0,320.0,17000000,2108000000
instance_17629,64.0,320.0,112000000,2265000000
instance_17630,8.0,40.0,0,9331000000
instance_17631,48.0,240.0,353000000,7124000000
instance_17632,48.0,240.0,0,47247000000
instance_17635,96.0,480.0,137000000,19594000000
instance_17636,8.0,40.0,5000000,22054000000
instance_17638,96.0,480.0,185000000,486963000000
instance_17639,48.0,240.0,1000000,6806000000
instance_17640,96.0,480.0,29000000,13603000000
instance_17642,48.0,240.0,65000000,49655000000
instance_17644,48.0,240.0,1000000,39932000000
instance_17645,8.0,40.0,5000000,1666000000
instance_17646,12.0,120.0,0,68771000000
instance_17647,8.0,40.0,3000000,1194000000
instance_17648,8.0,40.0,0,1663000000
instance_17651,8.0,40.0,363000000,520547000000
instance_17652,8.0,40.0,1000000,520546000000
instance_17653,64.0,320.0,102000000,55059000000
instance_17655,8.0,40.0,60000000,6000000
instance_17656,64.0,320.0,6000000,8022000000
instance_17657,8.0,40.0,0,14564000000
instance_17658,64.0,320.0,24000000,640000000
instance_17660,64.0,320.0,27000000,129000000
instance_17661,8.0,40.0,56000000,176000000
instance_17662,8.0,40.0,0,176000000
instance_17663,8.0,40.0,0,176000000
instance_17664,8.0,40.0,0,176000000
instance_17665,8.0,40.0,0,177000000
instance_17666,8.0,40.0,0,177000000
instance_17667,8.0,40.0,0,177000000
instance_17668,8.0,40.0,0,177000000
instance_17669,8.0,40.0,0,177000000
instance_17673,64.0,320.0,0,615000000
instance_17676,64.0,320.0,0,615000000
instance_17677,64.0,320.0,0,615000000
instance_17679,8.0,40.0,0,2364000000
instance_17680,8.0,40.0,0,2367000000
instance_17681,8.0,40.0,0,2369000000
instance_17682,8.0,40.0,0,2454000000
instance_17683,8.0,40.0,0,2453000000
instance_17684,8.0,40.0,0,2453000000
instance_17685,8.0,40.0,0,2454000000
instance_17686,8.0,40.0,0,2453000000
instance_17688,64.0,320.0,0,127000000
instance_17707,64.0,320.0,0,127000000
instance_17708,64.0,320.0,0,4517000000
